Код дилера;Сервисный код дилера;;;Код SAP площадки;;Контрагент;;Модель;Код модели;Год производства;Рабочий объем;Тип двигателя;Стоимость работ;;;;;;Стоимость запчастей;;;;;;Стоимость запчастей PL-2;;;Итого - ремонт;;;;;;Итого - PL-2 ремонт;;
RC231;00332;;;C40AF00332;;Акцент-Авто;;Sonata;LF;2017 - 2019;2.4 GDi;Бензиновый;2590,00;3515,00;2590,00;4255,00;2590,00;3515,00;11105,00;11895,00;11105,00;15653,00;11105,00;11895,00;14087,70;9994,50;10705,50;13695,00;15410,00;13695,00;19908,00;13695,00;15410,00;18342,70;12584,50;14220,50
RC231;00332;;;C40AF00332;;Акцент-Авто;;Sonata;DN8;2020 -;2.0;Бензиновый;2590,00;3515,00;2590,00;4255,00;2590,00;3515,00;10378,00;11168,00;10378,00;14076,00;10378,00;11168,00;12668,40;9340,20;10051,20;12968,00;14683,00;12968,00;18331,00;12968,00;14683,00;16923,40;11930,20;13566,20
RC231;00332;;;C40AF00332;;Акцент-Авто;;Sonata;DN8;2020 -;2.5;Бензиновый;2590,00;3515,00;2590,00;4255,00;2590,00;3515,00;11150,00;12340,00;11150,00;15248,00;11150,00;12340,00;13723,20;10035,00;11106,00;13740,00;15855,00;13740,00;19503,00;13740,00;15855,00;17978,20;12625,00;14621,00
RC231;00332;;;C40AF00332;;Акцент-Авто;;i40;VF;2011 - 2017;1.6;Бензиновый;2590,00;3515,00;2590,00;4255,00;2590,00;3515,00;9941,00;10731,00;9941,00;13187,00;9941,00;10731,00;11868,30;8946,90;9657,90;12531,00;14246,00;12531,00;17442,00;12531,00;14246,00;16123,30;11536,90;13172,90
RC231;00332;;;C40AF00332;;Акцент-Авто;;i40;VF;2011 - 2017;2.0;Бензиновый;2590,00;3515,00;2590,00;4255,00;2590,00;3515,00;9941,00;10731,00;9941,00;13187,00;9941,00;10731,00;11868,30;8946,90;9657,90;12531,00;14246,00;12531,00;17442,00;12531,00;14246,00;16123,30;11536,90;13172,90
RC231;00332;;;C40AF00332;;Акцент-Авто;;i40;VF;2011 - 2017;1.7;Дизельный;2590,00;3515,00;2590,00;4255,00;2590,00;3515,00;8624,00;9386,00;8624,00;9386,00;8624,00;9386,00;8447,40;7761,60;8447,40;11214,00;12901,00;11214,00;13641,00;11214,00;12901,00;12702,40;10351,60;11962,40
RC231;00332;;;C40AF00332;;Акцент-Авто;;Creta;GSr;2016 -;1.6;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;7459,00;10537,00;7459,00;13050,00;7459,00;10537,00;11745,00;6713,10;9483,30;10604,00;14792,00;10604,00;18045,00;10604,00;14792,00;16740,00;9858,10;13738,30
RC231;00332;;;C40AF00332;;Акцент-Авто;;Creta;GSr;2016 -;2.0;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;8728,00;9518,00;8728,00;12031,00;8728,00;9518,00;10827,90;7855,20;8566,20;11873,00;13773,00;11873,00;17026,00;11873,00;13773,00;15822,90;11000,20;12821,20
RC231;00332;;;C40AF00332;;Акцент-Авто;;ix35;Ele;2010 - 2015;2.0;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;9546,00;14468,00;9546,00;16814,00;9546,00;14468,00;15132,60;8591,40;13021,20;12691,00;18723,00;12691,00;21809,00;12691,00;18723,00;20127,60;11736,40;17276,20
RC231;00332;;;C40AF00332;;Акцент-Авто;;ix35;Ele;2010 - 2015;2.0;Дизельный;3145,00;4255,00;3145,00;4255,00;3145,00;4255,00;13081,00;16784,00;13081,00;16784,00;13081,00;16784,00;15105,60;11772,90;15105,60;16226,00;21039,00;16226,00;21039,00;16226,00;21039,00;19360,60;14917,90;19360,60
RC231;00332;;;C40AF00332;;Акцент-Авто;;Tucson;TLe;2015 -;2.0;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;9804,00;14753,00;9804,00;17684,00;9804,00;14753,00;15915,60;8823,60;13277,70;12949,00;19008,00;12949,00;22679,00;12949,00;19008,00;20910,60;11968,60;17532,70
RC231;00332;;;C40AF00332;;Акцент-Авто;;Tucson;TLe;2015 -;1.6T GDI;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;7854,00;10197,00;7854,00;17000,00;7854,00;17000,00;15300,00;7068,60;15300,00;10999,00;14452,00;10999,00;21995,00;10999,00;21255,00;20295,00;10213,60;19555,00
RC231;00332;;;C40AF00332;;Акцент-Авто;;Tucson;TLe;2015 -;2.0;Дизельный;3145,00;4255,00;3145,00;4255,00;3145,00;4255,00;13823,00;20136,00;13823,00;20136,00;13823,00;20136,00;18122,40;12440,70;18122,40;16968,00;24391,00;16968,00;24391,00;16968,00;24391,00;22377,40;15585,70;22377,40
RC231;00332;;;C40AF00332;;Акцент-Авто;;Tucson;TLe;2015 -;2.4;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;10772,00;15694,00;10772,00;18832,00;10772,00;18832,00;16948,80;9694,80;16948,80;13917,00;19949,00;13917,00;23827,00;13917,00;23087,00;21943,80;12839,80;21203,80
RC231;00332;;;C40AF00332;;Акцент-Авто;;Santa Fe;CM;2006 - 2012;2.4;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;10372,00;13834,00;10372,00;17458,00;10372,00;17458,00;15712,20;9334,80;15712,20;13517,00;18089,00;13517,00;22453,00;13517,00;21713,00;20707,20;12479,80;19967,20
RC231;00332;;;C40AF00332;;Акцент-Авто;;Santa Fe;CM;2006 - 2012;2.2;Дизельный;3145,00;4255,00;3145,00;4255,00;3145,00;4255,00;13041,00;16972,00;13041,00;16972,00;13041,00;16972,00;15274,80;11736,90;15274,80;16186,00;21227,00;16186,00;21227,00;16186,00;21227,00;19529,80;14881,90;19529,80
RC231;00332;;;C40AF00332;;Акцент-Авто;;Santa Fe;DM;2012 - 2018;2.4;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;11501,00;16691,00;11501,00;19037,00;11501,00;19037,00;17133,30;10350,90;17133,30;14646,00;20946,00;14646,00;24032,00;14646,00;23292,00;22128,30;13495,90;21388,30
RC231;00332;;;C40AF00332;;Акцент-Авто;;Santa Fe;DM;2012 - 2018;2.2;Дизельный;3145,00;4255,00;3145,00;4255,00;3145,00;4255,00;14067,00;18167,00;14067,00;18167,00;14067,00;18167,00;16350,30;12660,30;16350,30;17212,00;22422,00;17212,00;22422,00;17212,00;22422,00;20605,30;15805,30;20605,30
RC231;00332;;;C40AF00332;;Акцент-Авто;;Santa Fe;TM;2019 -;3.5;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;10615,00;18137,00;10615,00;20233,00;10615,00;20233,00;18209,70;9553,50;18209,70;13760,00;22392,00;13760,00;25228,00;13760,00;24488,00;23204,70;12698,50;22464,70
RC231;00332;;;C40AF00332;;Акцент-Авто;;Santa Fe;TM;2019 -;2.2;Дизельный;3145,00;4255,00;3145,00;4255,00;3145,00;4255,00;15262,00;20788,00;15262,00;20788,00;15262,00;20788,00;18709,20;13735,80;18709,20;18407,00;25043,00;18407,00;25043,00;18407,00;25043,00;22964,20;16880,80;22964,20
RC231;00332;;;C40AF00332;;Акцент-Авто;;Santa Fe;TM;2019 -;2.4;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;11985,00;17175,00;11985,00;19521,00;11985,00;19521,00;17568,90;10786,50;17568,90;15130,00;21430,00;15130,00;24516,00;15130,00;23776,00;22563,90;13931,50;21823,90
RC231;00332;;;C40AF00332;;Акцент-Авто;;Grand Santa Fe;NC;2012 - 2018;3.3;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;11985,00;17175,00;11985,00;19521,00;11985,00;19521,00;17568,90;10786,50;17568,90;15130,00;21430,00;15130,00;24516,00;15130,00;23776,00;22563,90;13931,50;21823,90
RC231;00332;;;C40AF00332;;Акцент-Авто;;Grand Santa Fe;NC;2012 - 2018;2.4 GDI;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;11985,00;17175,00;11985,00;19521,00;11985,00;19521,00;17568,90;10786,50;17568,90;15130,00;21430,00;15130,00;24516,00;15130,00;23776,00;22563,90;13931,50;21823,90
RC231;00332;;;C40AF00332;;Акцент-Авто;;Grand Santa Fe;NC;2012 - 2018;2.2;Дизельный;3145,00;4255,00;3145,00;4255,00;3145,00;4255,00;14067,00;18167,00;14067,00;18167,00;14067,00;18167,00;16350,30;12660,30;16350,30;17212,00;22422,00;17212,00;22422,00;17212,00;22422,00;20605,30;15805,30;20605,30
RC231;00332;;;C40AF00332;;Акцент-Авто;;H1;TQ;2007 -;2.4;Бензиновый;3145,00;4255,00;3145,00;4995,00;3145,00;4255,00;10625,00;15815,00;10625,00;18044,00;10625,00;15815,00;16239,60;9562,50;14233,50;13770,00;20070,00;13770,00;23039,00;13770,00;20070,00;21234,60;12707,50;18488,50
RC231;00332;;;C40AF00332;;Акцент-Авто;;H1;TQ;2007 -;2.5;Дизельный;3145,00;4255,00;3145,00;4255,00;3145,00;4255,00;14626,00;18329,00;18167,00;18167,00;18167,00;18167,00;16350,30;16350,30;16350,30;17771,00;22584,00;21312,00;22422,00;21312,00;22422,00;20605,30;19495,30;20605,30
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Solaris;HCR;2017 -;1.4;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;5662,00;6392,00;5662,00;15957,00;5662,00;6392,00;15957,00;5662,00;6392,00;8042,00;9622,00;8042,00;20037,00;8042,00;9622,00;20037,00;8042,00;9622,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Solaris;HCR;2017 -;1.6;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;5692,00;8126,00;5692,00;10611,00;5692,00;8126,00;10190,00;5571,00;7705,00;8072,00;11356,00;8072,00;14691,00;8072,00;11356,00;14270,00;7951,00;10935,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Solaris;RBR;2011 - 2016;1.4;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;5579,00;8013,00;5579,00;10008,00;5579,00;8013,00;6630,00;3403,00;5537,00;7959,00;11243,00;7959,00;14088,00;7959,00;11243,00;10710,00;5783,00;8767,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Solaris;RBR;2011 - 2016;1.6;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;5579,00;8013,00;5579,00;10008,00;5579,00;8013,00;6630,00;3403,00;5537,00;7959,00;11243,00;7959,00;14088,00;7959,00;11243,00;10710,00;5783,00;8767,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i30;Gde;2012 - 2017;1.4;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;7042,00;9476,00;7042,00;11372,00;7042,00;9476,00;10207,00;6921,00;9055,00;9702,00;13086,00;9702,00;15742,00;9702,00;13276,00;14577,00;9581,00;12855,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i30;Gde;2012 - 2017;1.6;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;7042,00;9476,00;7042,00;11372,00;7042,00;9476,00;10207,00;6921,00;9055,00;9702,00;13086,00;9702,00;15742,00;9702,00;13276,00;14577,00;9581,00;12855,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i30;PDe;2017 -;1.4;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3610,00;7223,00;7588,00;7223,00;9635,00;7223,00;7588,00;9514,00;7102,00;7467,00;9883,00;11198,00;9883,00;14005,00;9883,00;11198,00;13884,00;9762,00;11077,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i30;PDe;2017 -;1.6;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3610,00;7222,18;7952,18;7222,18;9999,18;7222,18;7952,18;9878,18;7101,18;7831,18;9882,18;11562,18;9882,18;14369,18;9882,18;11562,18;14248,18;9761,18;11441,18
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i30n;PDeN;2018 -;2.0;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3610,00;7223,00;7588,00;7223,00;9635,00;7223,00;7588,00;9514,00;7102,00;7467,00;9883,00;11198,00;9883,00;14005,00;9883,00;11198,00;13884,00;9762,00;11077,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Elantra;MD;2011 - 2016;1.6;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;7042,00;9476,00;7042,00;11657,00;7042,00;9476,00;11236,00;6921,00;9055,00;9702,00;13086,00;9702,00;16027,00;9702,00;13276,00;15606,00;9581,00;12855,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Elantra;MD;2011 - 2016;1.8;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;7437,00;8167,00;7437,00;10348,00;7437,00;8167,00;10227,00;7316,00;8046,00;10097,00;11777,00;10097,00;14718,00;10097,00;11967,00;14597,00;9976,00;11846,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Elantra;AD;2016 -;1.6;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;6645,00;9079,00;6645,00;12876,00;6645,00;9079,00;12455,00;6524,00;8658,00;9305,00;12689,00;9305,00;17246,00;9305,00;12879,00;16825,00;9184,00;12458,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Elantra;AD;2016 -;2.0;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;7119,00;7849,00;7119,00;11646,00;7119,00;7849,00;11525,00;6998,00;7728,00;9779,00;11459,00;9779,00;16016,00;9779,00;11649,00;15895,00;9658,00;11528,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Veloster;FS;2011 - 2016;1.6;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;5964,00;10622,00;5964,00;12803,00;5964,00;10622,00;12384,00;5545,00;10203,00;8624,00;14232,00;8624,00;17173,00;8624,00;14422,00;16754,00;8205,00;14003,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Veloster;FS;2011 - 2016;1.6T GDI;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;5393,00;15819,00;5393,00;18000,00;5393,00;15819,00;17123,00;4516,00;14942,00;8053,00;19429,00;8053,00;22370,00;8053,00;19619,00;21493,00;7176,00;18742,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Sonata;LF;2017 - 2019;2.0;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;7466,00;8196,00;7466,00;11392,00;7466,00;8196,00;11271,00;7345,00;8075,00;10126,00;11806,00;10126,00;15762,00;10126,00;11996,00;15641,00;10005,00;11875,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Sonata;LF;2017 - 2019;2.4 GDi;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3800,00;6723,00;7453,00;6723,00;10648,82;6723,00;7453,00;10527,82;6602,00;7332,00;9383,00;11063,00;9383,00;15018,82;9383,00;11253,00;14897,82;9262,00;11132,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Sonata;DN8;2020 -;2.0;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3610,00;6442,00;6807,00;6442,00;9404,00;6442,00;6807,00;9283,00;6321,00;6686,00;9102,00;10417,00;9102,00;13774,00;9102,00;10417,00;13653,00;8981,00;10296,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Sonata;DN8;2020 -;2.5;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3610,00;7925,00;8290,00;7925,00;10887,00;7925,00;8290,00;10887,00;7925,00;8290,00;10585,00;11900,00;10585,00;15257,00;10585,00;11900,00;15257,00;10585,00;11900,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i40;VF;2011 - 2017;1.6;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3610,00;6192,00;6557,00;6192,00;8646,00;6192,00;6557,00;8308,00;5854,00;6219,00;8852,00;10167,00;8852,00;13016,00;8852,00;10167,00;12678,00;8514,00;9829,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i40;VF;2011 - 2017;2.0;Бензиновый;2660,00;3610,00;2660,00;4370,00;2660,00;3610,00;7299,00;8029,00;7299,00;10118,00;7299,00;8029,00;9997,00;7178,00;7908,00;9959,00;11639,00;9959,00;14488,00;9959,00;11639,00;14367,00;9838,00;11518,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;i40;VF;2011 - 2017;1.7;Дизельный;2660,00;3610,00;2660,00;3610,00;2660,00;3610,00;8317,88;13214,88;8317,88;13214,88;8317,88;13214,88;13214,88;8317,88;13214,88;10977,88;16824,88;10977,88;16824,88;10977,88;16824,88;16824,88;10977,88;16824,88
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Creta;GSr;2016 -;1.6;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;5794,00;8228,00;5794,00;10365,00;5794,00;8228,00;9944,00;5673,00;7807,00;9024,00;12598,00;9024,00;15495,00;9024,00;12598,00;15074,00;8903,00;12177,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Creta;GSr;2016 -;2.0;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;6268,00;6998,00;6268,00;9135,00;6268,00;6998,00;9014,00;6147,00;6877,00;9498,00;11368,00;9498,00;14265,00;9498,00;11368,00;14144,00;9377,00;11247,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;ix35;Ele;2010 - 2015;2.0;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;8760,00;11766,00;8760,00;15163,00;8760,00;11766,00;13080,00;7634,00;10640,00;11990,00;16136,00;11990,00;20293,00;11990,00;16136,00;18210,00;10864,00;15010,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;ix35;Ele;2010 - 2015;2.0;Дизельный;3230,00;4560,00;3230,00;4560,00;3230,00;4560,00;10478,00;13686,00;10478,00;13686,00;10478,00;13686,00;12033,00;9400,00;12033,00;13708,00;18246,00;13708,00;18246,00;13708,00;18246,00;16593,00;12630,00;16593,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Tucson;TLe;2015 -;2.0;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;7183,00;7913,00;7183,00;10582,00;7183,00;7913,00;10461,00;7062,00;7792,00;10413,00;12283,00;10413,00;15712,00;10413,00;12283,00;15591,00;10292,00;12162,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Tucson;TLe;2015 -;1.6T GDI;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;9790,00;10520,00;9790,00;12302,00;9790,00;10520,00;12181,00;9669,00;10399,00;13020,00;14890,00;13020,00;17432,00;13020,00;14890,00;17311,00;12899,00;14769,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Tucson;TLe;2015 -;2.0;Дизельный;3230,00;4560,00;3230,00;4560,00;3230,00;4560,00;11346,00;16773,00;11346,00;16773,00;11346,00;16773,00;16483,00;11056,00;16483,00;14576,00;21333,00;14576,00;21333,00;14576,00;21333,00;21043,00;14286,00;21043,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Tucson;TLe;2015 -;2.4;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;5764,00;6129,00;5764,00;8176,00;5764,00;6129,00;8055,00;5643,00;6008,00;8994,00;10499,00;8994,00;13306,00;8994,00;10499,00;13185,00;8873,00;10378,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Santa Fe;CM;2006 - 2012;2.4;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;7765,00;8495,00;7765,00;10490,00;7765,00;8495,00;9250,00;7427,00;8157,00;10995,00;12865,00;10995,00;15620,00;10995,00;12865,00;14380,00;10657,00;12527,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Santa Fe;CM;2006 - 2012;2.2;Дизельный;3230,00;4560,00;3230,00;4560,00;3230,00;4560,00;10036,00;13581,00;10036,00;13581,00;10036,00;13581,00;13291,00;9746,00;10476,00;13266,00;18141,00;13266,00;18141,00;13266,00;18141,00;17851,00;12976,00;15036,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Santa Fe;DM;2012 - 2018;2.4;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;7124,00;7854,00;7124,00;9635,89;7124,00;7854,00;9514,89;7003,00;7733,00;10354,00;12224,00;10354,00;14765,89;10354,00;12224,00;14644,89;10233,00;12103,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Santa Fe;DM;2012 - 2018;2.2;Дизельный;3230,00;4560,00;3230,00;4560,00;3230,00;4560,00;11148,00;15905,00;11148,00;15905,00;11148,00;15905,00;15615,00;10858,00;15615,00;14378,00;20465,00;14378,00;20465,00;14378,00;20465,00;20175,00;14088,00;20175,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Santa Fe;TM;2019 -;3.5;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;6956,00;7321,00;6956,00;9458,00;6956,00;7321,00;9458,00;6956,00;7321,00;10186,00;11691,00;10186,00;14588,00;10186,00;11691,00;14588,00;10186,00;11691,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Santa Fe;TM;2019 -;2.2;Дизельный;3230,00;4560,00;3230,00;4560,00;3230,00;4560,00;8238,00;12630,00;8238,00;12630,00;8238,00;12630,00;12340,00;7948,00;12340,00;11468,00;17190,00;11468,00;17190,00;11468,00;17190,00;16900,00;11178,00;16900,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Santa Fe;TM;2019 -;2.4;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;6448,00;6813,00;6448,00;8595,00;6448,00;6813,00;8474,00;6327,00;6692,00;9678,00;11183,00;9678,00;13725,00;9678,00;11183,00;13604,00;9557,00;11062,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Grand Santa Fe;NC;2012 - 2018;3.3;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;9163,00;9893,00;9163,00;11888,00;9163,00;9893,00;10986,00;9163,00;9893,00;12393,00;14263,00;12393,00;17018,00;12393,00;14263,00;16116,00;12393,00;14263,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Grand Santa Fe;NC;2012 - 2018;2.4 GDI;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;7624,00;8354,00;7624,00;13077,00;7624,00;8354,00;13077,00;7624,00;8354,00;10854,00;12724,00;10854,00;18207,00;10854,00;12724,00;18207,00;10854,00;12724,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;Grand Santa Fe;NC;2012 - 2018;2.2;Дизельный;3230,00;4560,00;3230,00;4560,00;3230,00;4560,00;10685,00;14230,00;10685,00;14230,00;10685,00;14230,00;13940,00;10395,00;11125,00;13915,00;18790,00;13915,00;18790,00;13915,00;18790,00;18500,00;13625,00;15685,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;H1;TQ;2007 -;2.4;Бензиновый;3230,00;4370,00;3230,00;5130,00;3230,00;4370,00;6821,00;7551,00;6821,00;9447,00;6821,00;7551,00;8152,00;6270,00;7000,00;10051,00;11921,00;10051,00;14577,00;10051,00;11921,00;13282,00;9500,00;11370,00
RC322;01019;;;C40AF01019;;Хендэ-центр Красноярск;;H1;TQ;2007 -;2.5;Дизельный;3230,00;4560,00;3230,00;4560,00;3230,00;4560,00;11327,00;14779,00;11327,00;14779,00;11327,00;14779,00;14349,00;10897,00;11627,00;14557,00;19339,00;14557,00;19339,00;14557,00;19339,00;18909,00;14127,00;16187,00
RC414;01091;;;C40AF01091;;Автоцентр Сити Юг;;Solaris;HCR;2017 -;1.4;Бензиновый;4300,00;5700,00;4300,00;7100,00;4300,00;5700,00;5385,00;5765,00;5385,00;8249,00;5385,00;5765,00;;;;9685,00;11465,00;9685,00;15349,00;9685,00;11465,00;7100,00;4300,00;5700,00
RC414;01091;;;C40AF01091;;Автоцентр Сити Юг;;Solaris;HCR;2017 -;1.6;Бензиновый;4300,00;5700,00;4300,00;7100,00;4300,00;5700,00;5415,00;7497,00;5415,00;9981,00;5415,00;7497,00;;;;9715,00;13197,00;9715,00;17081,00;9715,00;13197,00;7100,00;4300,00;5700,00
